day,month,year,Temperature, RH, Ws,Rain ,FFMC,DMC,DC,ISI,BUI,FWI,Classes
8,7,2012,32,55,14,2.983468792113062,73.00542096956917,8.727641446204707,9.333062415773876,1.4747968118304073,8.344172654091645,0.8,0
14,6,2012,29,81,18,0.351893489695774,61.31046156074592,5.370153853581975,9.84386984219832,1.0592426041216905,5.19977515564282,0.4592426041216904,0
22,6,2012,32,58,16,0.7660074511975246,74.47679646882015,6.878598039991159,8.673918036827232,1.643704705603183,6.632014902395049,0.8291364704021219,0
9,9,2012,29,75,15,1.041125904772453,57.498280762263406,3.1692735240837786,8.317748190455093,0.741125904772453,3.4225180954490604,0.24112590477245302,0
11,7,2012,32,76,14,0.0,80.37899293452814,8.006693203291878,19.27680565237748,2.4388337147768806,8.116964872128749,2.0473161508412554,0
15,7,2012,32,78,15,0.0,81.38787584080887,10.58932055404402,36.961401802573555,2.8698555286764846,12.22057788529406,3.3132370191176563,0
24,8,2012,27,50,6,1.6808644921958305,64.31405757370604,11.704972745230785,26.610700963580545,0.7772975043356497,11.68724299479722,0.5063785026013898,0
1,7,2012,29,68,19,0.9760468202691036,60.155500583796226,2.5079843932436323,8.647906359461793,1.1159687864872643,2.9079843932436322,0.4079843932436321,0
10,9,2012,29,74,16,1.2953904373778866,59.220870803745875,3.9184382504884536,8.255825839250825,0.8837387588762371,3.9859157682409276,0.3,0
3,6,2012,29,64,14,0.0,78.9650141210407,4.949883119598395,15.497871822765847,2.1782507060520344,5.4260056484162735,0.9782507060520342,0
4,8,2012,30,65,14,0.2,73.52702630293196,4.1142638821029776,26.532434242670107,1.5022521919109966,6.003753653184994,0.7015014612739976,0
10,7,2012,33,55,14,2.93287738976818,74.09313611998414,7.741109100479505,9.434245220463641,1.5506839153477303,7.408231710711325,0.8,0
21,6,2012,31,67,16,0.1,79.0337387601095,7.014908778975361,39.30452934232304,2.385091221024639,9.691717345013688,2.2768085660383273,0
8,7,2012,32,65,13,2.0445042474517017,67.93197544473351,7.485165250849433,9.457801698980681,1.1429669498301134,7.185165250849433,0.6,0
13,6,2012,30,76,13,0.17102201657303634,71.47787715477514,6.834669751404455,27.55795596685393,1.3579559668539272,8.229365773501836,0.7816299723782727,0
11,7,2012,30,74,13,0.07436160418317794,76.1511742284897,7.541062458564491,24.85413806433275,1.6538303749009324,8.533401708762625,0.9769151874504662,0
3,7,2012,34,63,14,0.2957138982851763,76.64000361600502,5.69285649714196,10.077149830866826,1.7071435028580395,5.501428700571608,0.8028574011432158,0
2,7,2012,28,58,16,2.799033855576397,64.45667434388598,3.452224781295325,8.468471902338084,1.1369438046761686,3.489168585971494,0.4684719023380844,0
1,7,2012,25,78,18,9.213582314633992,46.37541365188091,1.7095421656882699,7.363485944770576,0.23412851380735583,2.1071566242662025,0.1,0
4,8,2012,29,57,12,3.8907415228246984,66.07958453881216,3.969376808218249,8.359169077624331,1.0153115958908756,3.8744806735152073,0.4051038652969586,0
22,6,2012,32,58,16,0.7027728783316113,74.99170656215688,6.652760279755755,9.369498338352276,1.7250062992879283,6.505545756663222,0.8833375328586189,0
22,6,2012,28,78,17,0.10180098584619793,73.45853204000144,16.41800985846198,79.94052218153946,1.8036019716923959,21.718910351385077,2.8099054221540882,0
1,6,2012,29,64,18,0.6648856479460343,61.843663241913,2.801602916848569,8.264885647946034,1.1670228704107932,3.0675571760269826,0.4335114352053966,0
9,9,2012,29,76,15,1.017395691214062,56.691453501278104,2.5522879715656104,8.365208617571877,0.7173956912140619,2.9479138242812386,0.21739569121406194,0
2,9,2012,26,80,15,2.759326256775111,41.31285089653764,1.1178415465875087,7.69170305796248,0.1,1.6178415465875087,0.0,0
22,7,2012,29,68,16,0.40016466683788177,64.2533345034671,4.6506998340609975,11.602964003081873,1.1502881669662932,4.75086450089888,0.5001646668378817,0
11,7,2012,31,75,13,0.08882964954230538,75.65851752288472,7.5313784348960775,26.67232775789209,1.6340442054923356,8.809037733980688,0.989362803661557,0
25,8,2012,35,64,15,0.66473061472667,75.02663342670128,22.602827802752063,151.9122674614367,1.9164310164373282,32.882002531870775,4.2,0
26,6,2012,33,43,14,1.4230960043506788,79.05389067681826,10.200124028279411,8.407698668116893,2.0615480021753396,9.746274694220965,1.7384933405844647,0
19,6,2012,31,68,14,3.127678757980302,63.19576431049147,4.208513315067019,8.136171105022338,0.9361711050223396,4.040427762555849,0.3680855525111698,0
9,7,2012,31,69,14,1.3025859118892646,64.29453324804592,6.7258591188926475,8.875286372964215,1.0025859118892648,6.490801844299805,0.5025859118892647,0
2,7,2012,29,69,18,0.9715156965441454,60.49817037257294,2.528484303455855,8.54303139308829,1.1,2.9284843034558548,0.4,0
19,7,2012,36,62,11,0.8862837560716217,73.85228604065473,9.66084441446554,19.560022845831078,1.2568581219641892,9.83141878035811,0.7522860406547297,0
13,8,2012,22,76,25,8.64304599465278,47.3785596253342,1.2000550817737272,7.007146791555266,0.3928532084447338,1.6786147071079287,0.1,0
13,6,2012,29,78,20,0.5641961114065096,58.17462142477345,4.792588334219529,8.643720321342698,0.954145634709636,4.610930080335675,0.38165825388385444,0
14,6,2012,27,79,16,1.3445740295783657,52.32570995070272,5.486853458097316,7.326857251232432,0.4731427487675681,5.2674252117946105,0.24628549753513618,0
9,8,2012,29,77,15,1.2634335843125273,55.25952142147908,2.2129001075625117,8.274555436041654,0.662366630812496,2.650177825583339,0.1874555436041654,0
6,8,2012,30,62,12,2.9562698067675646,66.31180188763562,5.567333968503708,8.738883020217017,1.0423603775271273,5.382613213449453,0.4847207550542545,0
24,6,2012,27,62,20,0.3815928902802865,70.35363183720649,11.954161667857369,73.71133137328248,1.8736284388788542,16.946197216455936,2.4313279749548435,0
22,6,2012,31,65,17,0.15690481330566025,78.95204748540527,7.409714655800753,39.716238290561506,2.4,10.064190805156226,2.3569048133056603,0
17,8,2012,32,54,18,0.4734261945404501,78.49615593002753,10.315208937716012,41.08356548635113,2.5265738054595497,12.6468523890809,2.92657380545955,0
22,8,2012,26,80,19,5.0375223983137545,48.825919289388516,3.0,7.6152802664793064,0.4,3.0,0.1,0
15,7,2012,29,78,19,0.23784207031810511,65.52419840803637,5.929710683568527,20.445856005740268,0.9378420703181052,6.87294757809137,0.4594605175795263,0
11,6,2012,32,67,14,2.117500933095479,66.13709617219646,6.936208684124168,8.968548086098231,1.0768548086098233,6.659353875514345,0.5537096172196465,0
27,9,2012,27,86,15,4.396753635075311,41.1078661919329,6.4955050331812,7.999625419431767,0.10024972037882227,6.196004473938844,0.00012486018941113008,0
14,7,2012,30,79,19,0.5278487055878761,60.49909489121905,4.898642336828578,16.214643665674476,1.1,5.5803782360303105,0.481735899201732,0
13,7,2012,28,62,15,0.04129459039348117,78.1,5.388613290854503,15.287054096065187,2.106472951967406,5.893078206132728,1.2542404943282928,0
4,9,2012,29,69,16,0.1567428229174501,74.49491507289865,3.8837141145872502,29.022401916622798,1.7595430624952995,5.8269712916698,0.7865143541650998,0
5,7,2012,29,54,14,2.972519410722944,70.30261070047423,10.687466942417538,9.038315843898198,1.3,10.208028327784806,0.7876631687796398,0
7,7,2012,34,62,13,2.9,69.81424890880623,7.197759825317525,9.793279475952575,1.2089606987299004,6.897759825317525,0.6044803493649502,0
12,7,2012,28,62,15,0.04305378085244013,78.1,5.481850385179326,15.269462191475599,2.1152689042622006,5.965205014950046,1.2735915893768412,0
4,7,2012,32,77,16,0.0,80.01197976679352,4.785820492324781,18.31417950767522,2.6413198445290167,5.788020233206476,1.651099870440847,0
22,7,2012,27,67,21,0.37199396837404586,68.68543788151655,11.050785288643766,72.10283957327735,1.8,15.988126664145039,2.1653474071272263,0
14,6,2012,32,55,15,1.6206262472465036,77.13028790680102,5.9120100867288965,12.46997478317776,2.0112272776707667,6.114621203882056,1.0741515184471777,0
25,8,2012,31,52,11,0.2388591949663662,81.19656452602223,6.456003917663063,14.562842218426429,2.369713166381982,6.525717084045045,1.5914276386516517,0
14,6,2012,30,77,19,0.49997331334316447,59.000106746627345,4.599928835581771,7.8000177911045565,0.999982208895443,4.399937731134051,0.3999911044477215,0
1,6,2012,29,57,16,0.9051657956194039,65.78830885810922,3.5324632871638153,7.7766177162184205,1.2337683564180923,3.5103860726365124,0.47792278547269745,0
15,6,2012,28,82,16,1.951735953984596,48.54943403998859,3.5103395760068463,7.655169788003423,0.314943403998859,3.4678112780062755,0.1,0
11,6,2012,33,64,17,0.1732491623239904,79.75924246091591,8.97772738274774,40.15924246091591,2.6929966492959614,11.45797989577577,2.9592424609159136,0
10,6,2012,27,89,13,1.473218606715976,32.8782558053501,1.5281736429520054,7.299303875166009,0.0,1.9852170536900067,0.0,0
4,8,2012,29,58,13,3.681519181631946,65.57139265048245,3.8237975501608195,8.422025306229898,1.044050612459795,3.7678481626206146,0.4220253062298976,0
27,9,2012,27,83,15,3.267616133083015,43.84385321599115,4.932083876576483,7.86934032304804,0.18710645130130651,4.806296779179096,0.04355322565065326,0
1,7,2012,27,74,19,1.1868046054390178,55.97710328578063,2.406597697280491,8.319793091841474,0.8197930918414733,2.806597697280491,0.3065976972804911,0
27,9,2012,27,54,14,0.045699133776553796,80.94891992313926,5.2231147257985855,15.797309528457909,2.13440692978757,5.697309528457908,1.243008662234462,0
27,9,2012,27,87,24,1.861609193037486,44.22417330087694,4.547391686951912,7.93491305623173,0.2952608313048088,4.377565574488451,0.1301738875365392,0
16,6,2012,32,58,14,0.37447859400300815,76.60625687196391,6.311558720419853,19.78780459724151,1.896147093193382,7.001767282818651,1.0706256871963902,0
14,6,2012,30,79,19,0.41346861186532585,60.471033598289466,5.119188328808045,15.760887708390024,1.0865313881346743,5.697970822020113,0.48653138813467417,0
21,9,2012,24,79,22,6.6901080648424776,48.17274812887561,2.323517870719717,7.450769741844106,0.4,2.5015394836882128,0.1,0
12,7,2012,31,76,13,0.07882399945566522,76.51879203647043,8.281168009798026,29.711720051711804,1.8176400081650217,9.72940001360837,1.4294000136083695,0
20,7,2012,26,80,19,4.66526459174642,48.9362178987418,3.0,7.573918287971825,0.4,3.0,0.1,0
8,9,2012,29,73,16,0.9921163878200524,60.84854515224934,3.56722207211055,8.307883612179948,0.9618254182699215,3.736931102560419,0.35394180608997383,0
26,7,2012,28,78,16,0.0,79.95028149308934,12.794370138213278,32.178043539031776,2.6011259723573446,12.94352565894527,3.1005629861786725,0
11,8,2012,30,73,14,0.0,79.30575043343399,6.589052996575981,16.71688205800598,2.1278290614299946,6.683487184289983,1.2556581228599886,0
29,7,2012,34,62,15,0.6410027350259293,74.98956061562662,23.037637196352637,149.87252512497844,1.8589972649740707,33.075274392705275,4.104601641015558,0
4,7,2012,30,64,14,0.09625199825724991,76.56056605141113,4.670614009585125,20.790111902405997,1.8631180060996253,5.792503996514499,0.8556220026141251,0
13,6,2012,28,75,13,0.02950373269710396,74.94072022912913,8.7624066825724,44.293746176596926,1.6245410596681435,11.744391751783985,1.3130522577594554,0
18,6,2012,29,83,15,0.24143406135337134,62.574903926316,4.9063764171429725,22.18445590195451,1.0189244539849716,5.892829693233143,0.4792829693233143,0
16,6,2012,29,87,15,0.4583731502715729,44.45215591128557,3.295216170790621,7.9416268497284275,0.14162684972842718,3.3703356216053395,0.07081342486421359,0
12,7,2012,32,78,14,0.03648559992069944,79.35546480531313,9.04325920142741,33.73386800753355,2.4527160011895086,10.787860001982514,2.487860001982514,0
22,6,2012,32,46,13,1.0340315818846415,78.52189377002439,7.974060292688861,8.779770313566244,1.9359827735174682,7.610043066206329,1.2299856445978903,0
24,9,2012,25,81,20,5.649659533012814,48.49698893928656,2.9415342628383168,7.68886366911206,0.3944318345560302,2.9554546764482414,0.0972159172780151,0
26,7,2012,28,82,17,0.0,79.9716862433336,12.366275133328243,30.50847301998014,2.686744973334352,12.451216403327479,3.143372486667176,0
22,7,2012,28,75,17,0.29094429058896343,73.28543342564663,17.259249307650336,75.45099802927716,1.7618111418822073,21.7,2.7427167128233108,0
13,7,2012,30,71,14,2.394342487476423,61.441513731214634,4.585793309928551,8.2,0.8761377933809661,4.447724413238068,0.338068896690483,0
13,7,2012,30,77,14,0.626130890142452,56.52727898269434,1.9931802543264148,8.18636050865283,0.7,2.4931802543264148,0.2,0
14,6,2012,27,79,16,1.3300137872472244,52.349977021254624,5.507480468066432,7.326250574468634,0.4737494255313657,5.286232191472335,0.24749885106273128,0
23,9,2012,25,81,20,5.085761673573998,48.11061448004144,2.7222406508343324,7.647093457301778,0.37354672865088884,2.7883738292071105,0.08677336432544441,0
16,6,2012,29,87,14,0.46931132958144484,44.789273252432245,3.622405586821293,7.907584893891407,0.15379244694570346,3.6610282459841823,0.07689622347285173,0
27,9,2012,27,87,26,1.1844850067607884,45.05755691475595,4.026526928277529,7.917550897609251,0.34734730717224704,3.8914251330590273,0.16489820478149805,0
4,6,2012,31,61,14,0.10572882895179703,78.18411846705433,5.622915315807188,16.56301711846977,1.9885423420964061,6.075779730283086,0.9471355855241015,0
1,6,2012,28,57,18,0.27479981423866157,65.45018198705577,3.3750181987055763,7.712418105824907,1.2875090993527882,3.387509099352788,0.5,0
18,6,2012,32,63,11,7.385136479328803,65.21824353128474,4.53738745139661,8.268693725698306,0.9313062743016952,4.33738745139661,0.4,0
9,6,2012,25,87,12,0.1874267002210704,54.17618992756135,8.000586398231437,39.271498741709856,0.4565798490051832,10.63201964767876,0.3377198993367888,0
23,7,2012,33,62,16,1.066876326493125,73.15193903101054,20.68055566301695,57.36598494984649,1.6372641326952346,21.658595408116405,2.5703878062021097,0
4,6,2012,30,65,14,0.0,79.47297749075773,5.137447865064805,15.723186030498507,2.2521267791126625,5.6104253558225325,1.0729774907577274,0
16,6,2012,29,78,15,1.2990748372643615,54.22390668589903,2.2924936860681417,7.7859125348719225,0.5929562674359613,2.6140874651280774,0.1643187558119871,0
8,7,2012,33,67,16,0.17151486044644385,78.60422816187575,9.187267488035989,36.782387276698365,2.4296931858037696,11.27393095294687,2.544841790268208,0
15,6,2012,26,80,16,2.2407822880997066,47.96797048016617,2.331719557410883,7.36817712178147,0.33635424356294125,2.49083394850353,0.06817712178147062,0
5,8,2012,30,65,14,0.2745697325382646,73.57456973253827,4.789770025978948,25.910229974021053,1.4813575668654337,6.447418395229588,0.7186424331345661,0
23,6,2012,33,58,14,0.6373058137580208,75.31174360598686,8.03039651286587,11.391189538597608,1.6,7.784627908279862,0.8542313954139932,0
5,6,2012,32,59,14,0.4046266554781406,76.92568840459269,6.0833664151947975,16.98612003356558,1.7848424699645822,6.522736295053127,0.8924212349822911,0
23,9,2012,29,60,16,0.27124087287442405,78.95065694493952,12.353382011336405,38.49596104372408,2.4,13.557518254251152,2.909586375708525,0
9,7,2012,31,68,14,1.3611304646221973,65.68008766272533,7.311304646221974,9.070434882073991,1.0611304646221975,7.037217669807176,0.5611304646221974,0
7,6,2012,28,60,16,0.0665106194597559,78.53536194702318,7.394850442171944,14.934425663781708,2.3330212389195117,7.3957867254134095,1.598595575137803,0
18,6,2012,29,78,17,0.25488554026053045,64.44366271166302,4.706030137655226,26.51954216104212,0.8274427701302652,6.260915677915756,0.4,0
9,6,2012,30,57,16,1.366594392861847,76.60722803698425,7.866702803569076,12.347753270399426,2.038115887753758,7.621467289538296,1.4024093456614173,0
10,8,2012,30,77,14,0.8860983808510909,56.230173279027326,2.067456680243169,8.334913360486338,0.7,2.567456680243169,0.2,0
24,6,2012,32,55,15,0.7721575547465827,75.11880069336277,7.027842445253417,8.439212226267088,1.6556848905068349,6.727842445253417,0.8278424452534174,0
1,7,2012,28,58,17,2.4412570599943466,64.00474575999286,3.30158191999762,8.487302260000298,1.174604520000595,3.3761864399982144,0.4873022600002975,0
1,6,2012,28,57,18,1.741881545787908,64.116471322011,3.2416471322010993,8.312587905095054,1.2208235661005495,3.3208235661005494,0.5,0
15,7,2012,26,84,15,0.4,45.922255250809876,2.249376931069042,7.586231470226767,0.2,2.5040356708746705,0.040890210032395215,0
22,7,2012,34,58,10,0.31489037094519906,77.0362059196028,9.938322217911008,20.61912296756159,1.5425548145274004,10.039380367065105,0.9425548145274005,0
8,6,2012,27,59,17,0.08605764925264309,78.28125055971563,8.039902425337221,14.797596455231497,2.3721152985052862,7.923556529821363,1.7745188432737877,0
26,8,2012,27,86,28,0.7035239574276925,46.17397455807574,3.4608607774177513,7.860860777417752,0.4,3.368688621934201,0.1921721554835503,0
16,6,2012,29,89,14,0.6606649703627007,36.57202035564759,1.4639898221762042,7.678670059274598,0.0,1.9639898221762044,0.0,0
18,6,2012,32,67,14,4.4221232532328205,64.65024306243043,4.482901053010224,8.225121531215219,1.002512153121522,4.280388899888702,0.40502430624304386,0
17,6,2012,30,78,14,0.9440348084778809,55.17490676300567,2.1530136747591673,7.861992541040454,0.630996270520227,2.538007458959546,0.17699875684007568,0
2,7,2012,31,75,19,0.7914496017739827,61.74654589374506,2.563420159290407,9.03539071680683,1.2085503982260173,2.963420159290407,0.46342015929040686,0
1,7,2012,30,71,19,0.8830550744310509,61.147412539402126,2.5389816418563163,8.833889851137897,1.1779632837126328,2.938981641856316,0.4389816418563164,0
