day,month,year,Temperature, RH, Ws,Rain ,FFMC,DMC,DC,ISI,BUI,FWI,Classes
4,8,2012,30,65,14,0.1,75,4.4,23.8,1.7,5.9,0.8,0
26,7,2012,28,56,17,0.4,77,5.6,11.9,1.7,5.9,0.7,0
23,7,2012,29,68,16,0.1,79.4,9.9,38.1,2.4,11.6,2.6,0
16,6,2012,29,79,15,1.7,53,2.5,7.7,0.5,2.7,0.1,0
3,6,2012,25,88,13,2.5,28.8,1.3,6.9,0,1.7,0,0
3,6,2012,30,63,14,0,79.2,5.2,15.1,2.2,5.6,1,0
4,7,2012,30,65,14,0.1,76,4.6,21.9,1.8,5.8,0.8,0
11,7,2012,31,75,13,0.1,75.5,7.9,27.1,1.6,9.1,1,0
6,8,2012,30,75,14,1.9,56,2.3,8.2,0.7,2.7,0.2,0
15,7,2012,28,77,20,0.2,67.3,6.2,21.7,0.9,7.2,0.4,0
7,6,2012,34,64,17,0.2,79.6,9.7,40.7,2.7,12.1,3.1,0
5,8,2012,34,63,13,1.8,72.7,6.5,9.9,1.4,6.3,0.7,0
18,6,2012,32,66,11,5.1,63.3,4.3,8.2,0.9,4.1,0.4,0
6,8,2012,30,73,17,0.8,62.3,2.6,8.6,1.2,3,0.4,0
16,6,2012,29,72,14,0.1,76.3,8.2,42.7,1.9,11.1,1.6,0
15,6,2012,32,55,15,1.5,77.4,5.8,12.8,2.1,6,1.1,0
22,7,2012,26,80,16,2.4,48.3,2.9,7.6,0.3,3,0.1,0
15,6,2012,28,86,16,0.7,48.3,5,11,0.3,5,0.1,0
13,7,2012,30,77,14,0.6,56.5,2,8.2,0.7,2.5,0.2,0
11,7,2012,31,74,14,0,80.2,7.3,17.7,2.4,7.4,1.7,0
6,8,2012,30,61,12,3.1,66.3,5.3,8.7,1,5.1,0.5,0
5,7,2012,29,54,14,2.9,69.2,9.5,9,1.3,9.2,0.7,0
25,9,2012,26,82,19,5.5,46.9,3.8,7.8,0.3,3.7,0.1,0
1,7,2012,29,69,19,0.9,60.5,2.5,8.7,1.1,2.9,0.4,0
28,8,2012,24,54,17,0.1,79.7,4.3,15.3,1.8,5.1,0.8,0
9,9,2012,29,74,15,1.1,58.7,4.1,8.2,0.8,4.1,0.3,0
1,8,2012,25,77,18,8.6,46.3,1.6,7.4,0.2,2,0.1,0
14,6,2012,33,60,13,0.5,74.8,7.3,21.8,1.6,7.9,0.9,0
16,6,2012,29,78,15,1.4,53.9,2.3,7.8,0.6,2.6,0.2,0
1,7,2012,28,66,18,1.2,60.6,2.6,8.6,1.1,3,0.4,0
11,6,2012,26,85,17,0.7,51.4,7.3,27.6,0.5,8.6,0.2,0
17,6,2012,30,78,14,0.3,57.1,2.2,8,0.7,2.6,0.2,0
14,6,2012,27,79,16,1.9,51.5,4.8,7.3,0.5,4.6,0.2,0
14,6,2012,27,79,17,3.4,49.3,2.9,7.4,0.4,2.9,0.1,0
15,7,2012,26,80,16,2,47.6,2.2,7.4,0.3,2.4,0.1,0
9,7,2012,30,70,14,1.3,63.3,6.3,8.7,1,6.1,0.5,0
18,6,2012,32,62,10,8.5,65.5,4.6,8.3,0.9,4.4,0.4,0
14,6,2012,27,79,16,1.7,51.8,5,7.3,0.5,4.8,0.2,0
7,7,2012,31,63,13,2.6,66.4,6.1,8.9,1.1,5.9,0.5,0
6,7,2012,29,87,14,0.3,37.2,1.2,8,0.1,1.7,0,0
27,6,2012,30,51,15,0.3,77.2,16.6,81.4,2.1,21.9,3.5,0
11,7,2012,31,75,13,0.1,76.6,8,25.4,1.8,8.9,1.2,0
19,6,2012,31,55,16,0.1,79.7,4.6,15.7,2.5,5.4,1.4,0
13,7,2012,29,73,14,0.8,59.8,4.4,8.1,0.8,4.3,0.3,0
16,8,2012,34,54,13,0.2,80.3,17.3,82,2.3,22.7,4,0
8,9,2012,30,73,16,0.9,61.7,2.6,8.4,1.1,3,0.4,0
29,7,2012,34,62,15,0.6,75.1,23,148.7,1.9,32.9,4.1,0
2,6,2012,29,73,13,3.9,55.3,2.7,7.8,0.6,2.9,0.2,0
5,8,2012,29,71,17,0.9,61.2,2.6,8.5,1.1,3,0.4,0
1,7,2012,28,60,18,1.9,62.6,3,8.5,1.2,3.2,0.5,0
4,8,2012,30,65,14,0.2,73.8,4.3,25.8,1.5,6,0.7,0
14,6,2012,27,78,15,0.7,53.5,6.3,7.3,0.5,6,0.3,0
14,6,2012,27,83,20,1.1,51.8,6.1,18.9,0.6,6.4,0.2,0
15,7,2012,26,80,16,1.9,47.4,2.1,7.4,0.3,2.3,0.1,0
4,7,2012,32,77,16,0,80,4.8,18.3,2.6,5.8,1.6,0
6,8,2012,32,61,12,3.2,68.7,6.3,9.4,1.1,6.1,0.5,0
9,6,2012,29,57,16,1.2,76.8,7.9,12.6,2.1,7.7,1.5,0
4,8,2012,30,65,15,0.2,74.2,4.7,28.1,1.6,6.7,1,0
7,6,2012,26,89,13,2,30.9,1.4,7.1,0,1.9,0,0
14,7,2012,29,76,18,0,75.9,7.4,22.9,1.4,8.2,1.1,0
15,6,2012,27,80,16,3,49.3,2.9,7.4,0.4,3,0.1,0
22,9,2012,30,56,17,0.4,78.5,11.6,39.7,2.4,13.3,2.9,0
13,6,2012,28,80,20,0.7,55.9,5.3,10.9,0.8,5.2,0.3,0
20,9,2012,29,65,16,0.3,73.1,4.4,15.4,1.7,5,0.7,0
9,9,2012,29,75,15,1.1,57.8,3.4,8.3,0.8,3.6,0.3,0
25,7,2012,31,54,8,0.9,71.3,11.3,23.2,1.2,11.2,0.8,0
4,7,2012,29,54,14,2.4,69.4,9.3,8.8,1.3,8.9,0.7,0
26,7,2012,29,86,17,0,80,11.7,28.1,2.8,11.7,3.2,0
5,6,2012,30,64,14,0,79.3,5,15.4,2.2,5.4,1,0
13,6,2012,28,82,20,0.9,53.9,6.2,17,0.7,6.4,0.3,0
1,8,2012,28,86,15,0.4,36.4,1,8,0.1,1.4,0,0
25,9,2012,26,83,18,5.2,45.5,4.5,7.8,0.3,4.3,0.1,0
15,6,2012,28,84,15,1.4,48.2,3.7,7.8,0.3,3.7,0.1,0
15,6,2012,27,85,15,0.4,46.7,3.3,7.8,0.2,3.4,0.1,0
14,7,2012,33,61,13,0.6,74,7.7,22.8,1.4,8.3,0.8,0
20,8,2012,29,53,8,1.5,66.2,10.3,26.1,0.9,10.5,0.6,0
8,6,2012,32,60,13,0.4,75.7,6.8,19.9,1.6,7.3,0.9,0
14,6,2012,28,85,16,0.2,63.9,6.2,12.1,1.1,6.1,0.5,0
13,7,2012,33,58,18,0.4,79.1,10.1,40.8,2.6,12.4,3,0
1,6,2012,28,57,18,1.4,64.5,3.3,8.2,1.2,3.3,0.5,0
1,9,2012,25,76,16,6.4,45.2,1.3,7.5,0.2,1.8,0.1,0
2,7,2012,28,75,19,1.1,57.9,2.5,8.6,0.9,2.9,0.4,0
24,8,2012,28,70,15,0,80,13.6,36.2,2.4,14,3,0
6,7,2012,33,62,13,2.7,69.4,6.9,9.6,1.2,6.6,0.6,0
10,6,2012,32,67,13,2.6,66.4,7.2,9.1,1.1,6.9,0.6,0
3,7,2012,27,79,14,2.7,46.4,1.8,7.6,0.2,2.3,0.1,0
1,7,2012,28,58,16,2.6,64.2,3.4,8.5,1.2,3.4,0.5,0
14,7,2012,28,75,18,0,74.6,6.9,22.8,1.1,7.8,0.6,0
28,9,2012,31,47,14,0.7,77.7,6.9,9.3,1.8,6.7,0.9,0
4,9,2012,29,68,16,0.2,74.3,3.9,28.6,1.7,5.9,0.8,0
17,7,2012,30,67,15,0.2,76.6,16.1,77.9,2.1,21.3,3.4,0
19,6,2012,31,70,14,1.2,61.2,3.9,8,0.8,3.8,0.3,0
1,7,2012,28,58,16,2.6,64.2,3.4,8.5,1.2,3.4,0.5,0
30,8,2012,27,80,19,11.1,50.5,6.5,8.3,0.5,6.3,0.2,0
14,7,2012,33,57,14,0.3,79.6,15.8,76.1,2.3,20.9,3.9,0
9,8,2012,29,73,14,1.3,59.2,4.5,8.2,0.8,4.5,0.3,0
5,8,2012,30,54,13,3.3,69.5,9.3,8.9,1.2,8.9,0.7,0
6,7,2012,30,54,14,3.1,71,10.6,9.1,1.3,10.1,0.8,0
22,7,2012,31,57,18,0.4,78.4,8.9,40.5,2.4,11.4,2.6,0
11,7,2012,32,62,13,0.5,73.8,6.8,23.9,1.4,7.8,0.8,0
22,7,2012,30,65,17,2,67,5.1,12.8,1.3,5.2,0.6,0
12,6,2012,27,77,15,0.8,55.2,5.9,7.6,0.6,5.7,0.3,0
15,7,2012,26,85,13,0.6,40.2,1.3,7.5,0.1,1.8,0,0
23,8,2012,29,66,17,0.5,66.5,5.1,13.6,1.3,5.3,0.6,0
8,6,2012,27,59,17,0.1,78,8.2,15,2.3,8.1,1.8,0
1,7,2012,27,74,19,1.2,56.3,2.4,8.3,0.8,2.8,0.3,0
13,6,2012,29,88,13,0.6,36.4,1.6,7.7,0,2.1,0,0
12,7,2012,30,75,14,0.1,74.7,7.8,27.4,1.4,9.1,0.8,0
5,7,2012,29,54,14,2.9,70.1,10.4,9,1.3,10,0.8,0
1,9,2012,28,85,16,0,37.9,0.9,8.2,0.1,1.4,0,0
1,7,2012,28,57,17,2.3,64.7,4.3,8.6,1.2,4.3,0.5,0
4,7,2012,32,77,17,0,80,4.6,18.8,2.7,5.7,1.7,0
4,6,2012,29,79,14,1.8,50.3,2.2,7.8,0.4,2.6,0.1,0
1,6,2012,29,57,17,0.3,65.7,3.4,7.7,1.3,3.4,0.5,0
18,8,2012,35,53,13,0.3,80.4,24.3,112.1,2.3,24.7,5,0
3,7,2012,29,55,15,2.7,67.1,7.1,8.8,1.3,6.9,0.7,0
21,6,2012,30,67,16,0.1,79,7,39.6,2.4,9.7,2.3,0
15,9,2012,30,66,14,0,78.2,3.6,15.8,1.9,4.5,0.9,0
10,7,2012,33,55,14,2.9,74.3,7.5,9.5,1.6,7.2,0.8,0
16,6,2012,30,80,18,0.4,60.4,4.6,20.2,1,5.6,0.5,0
13,7,2012,29,73,14,0.8,59.7,4.4,8.1,0.8,4.3,0.3,0
4,8,2012,30,65,14,0.2,74.6,4.3,24.6,1.6,5.9,0.8,0
9,7,2012,23,78,24,10.4,47.3,1.7,7,0.4,2.1,0.1,0
5,6,2012,25,80,22,12.2,47.2,2.2,7.1,0.3,2.5,0.1,0
29,8,2012,35,63,15,0.6,75.5,30.3,174.1,1.9,34.4,5,0
19,6,2012,31,55,16,0.3,78.6,5.1,14.2,2.3,5.6,1.3,0
1,6,2012,29,57,17,0.4,65.7,3.5,7.7,1.3,3.4,0.5,0
28,6,2012,31,50,14,0.3,78,17.1,82.2,2.1,22.4,3.6,0
11,6,2012,30,75,13,0.1,74.9,7.9,27.8,1.5,9.2,0.9,0
15,8,2012,30,64,13,0,78,3.3,15.9,1.9,4.3,0.8,0
3,7,2012,30,63,16,0.1,76.3,4.6,17,1.9,5.3,0.9,0
5,9,2012,29,71,17,0.1,75,3.8,30.2,1.9,5.7,0.8,0
6,7,2012,30,54,14,3.1,70.7,10.8,9.1,1.3,10.3,0.8,0
8,8,2012,29,73,14,1.7,58.7,4.3,8.1,0.8,4.2,0.3,0
28,9,2012,24,53,17,0.1,79.7,4.4,15.1,1.7,5.1,0.7,0
1,7,2012,29,83,15,1,43,1.5,7.9,0.2,2,0,0
25,8,2012,33,56,10,0.3,79.7,7.6,16.2,2.1,7.6,1.4,0
15,7,2012,26,80,16,1.8,47.3,2,7.4,0.3,2.2,0.1,0
1,6,2012,29,62,18,0.5,62.9,3,8.1,1.2,3.2,0.5,0
1,8,2012,26,75,16,6.5,48,1.6,7.6,0.3,2,0.1,0
11,7,2012,32,75,14,0,80.8,7.8,18.4,2.5,7.9,2,0
28,9,2012,26,80,16,1.8,47.4,2.9,7.7,0.3,3,0.1,0
6,7,2012,33,77,15,0,80.5,6,18.6,2.7,6.7,1.9,0
10,8,2012,30,77,16,0.9,56.9,2.8,8.2,0.8,3.1,0.3,0
29,6,2012,33,42,14,1.5,79.3,11.1,8.6,2.1,10.6,2,0
23,7,2012,32,65,17,0.9,72.9,20.1,61,1.6,21.7,2.6,0
12,9,2012,24,81,15,1.2,44.4,1,7.3,0.2,1.5,0,0
9,7,2012,34,61,18,0.3,79.6,9.9,40.6,2.7,12.3,3.1,0
6,7,2012,33,62,13,2.8,69,6.7,9.6,1.2,6.5,0.6,0
22,6,2012,32,58,16,0.7,75.3,6.5,9.8,1.8,6.4,0.9,0
12,6,2012,27,83,16,0.3,57.5,6.3,26,0.8,7.8,0.4,0
16,6,2012,30,78,15,0.4,57.6,2.8,7.9,0.8,3,0.3,0
2,6,2012,29,74,13,3.6,54.5,2.6,7.8,0.5,2.8,0.2,0
13,7,2012,33,80,15,0,81.7,10,37.1,3,11.9,3.4,0
2,6,2012,28,74,16,2.4,55.7,2.5,8.1,0.7,2.8,0.3,0
2,7,2012,27,78,15,3.8,47.8,1.9,7.6,0.3,2.3,0.1,0
26,8,2012,28,87,14,4.3,41,6.4,8,0.1,6.1,0,0
6,9,2012,23,76,20,7.6,46.6,1.2,7.3,0.3,1.7,0.1,0
3,6,2012,30,63,14,0,79.3,5.2,15.2,2.2,5.6,1,0
28,8,2012,28,84,17,9.2,45.5,7.4,8.3,0.3,7,0.1,0
2,7,2012,30,75,19,0.8,61,2.5,8.9,1.2,2.9,0.4,0
15,6,2012,28,89,15,0,66.6,7.1,14.8,1.2,7.1,0.6,0
5,7,2012,32,61,14,2.7,67.8,5.9,9.4,1.2,5.8,0.6,0
22,7,2012,28,82,19,0,76.7,9.7,27.1,1.9,10.3,2,0
21,7,2012,27,83,22,1.9,47.7,3.2,7.6,0.4,3.2,0.1,0
5,8,2012,30,59,12,3.6,66.2,4.7,8.5,1,4.5,0.4,0
25,9,2012,30,53,10,0.1,81,6.3,16.8,2.4,6.5,1.6,0
2,7,2012,31,74,19,0.8,62.6,2.6,9.1,1.3,3,0.5,0
27,9,2012,27,83,15,3.2,44,4.9,7.9,0.2,4.7,0,0
9,9,2012,30,77,17,1.4,57.3,2,8.4,0.9,2.5,0.2,0
17,7,2012,34,49,13,0.3,80.9,16.4,77.9,2.4,21.6,4.1,0
28,7,2012,32,46,13,1.1,80.5,10,11.1,2.3,9.7,2,0
16,6,2012,30,78,16,0.4,57.8,3,7.9,0.8,3.2,0.3,0
13,6,2012,29,77,19,0.5,59,4.6,7.8,1,4.4,0.4,0
10,8,2012,30,72,14,0,79.2,6.4,16.5,2.1,6.5,1.2,0
14,6,2012,27,89,15,0,66.5,7.2,14.5,1.2,7.1,0.6,0
12,8,2012,29,73,15,0,77.4,6.6,19,1.7,7.1,1,0
21,7,2012,29,82,16,0,78.3,10.4,28.1,2.3,10.9,2.4,0
3,9,2012,29,66,15,0.2,73.5,4.1,26.5,1.5,6,0.7,0
15,6,2012,28,86,15,0.4,46.9,3.5,7.9,0.2,3.6,0.1,0
24,7,2012,29,49,15,0.7,78.8,6.6,11,1.8,6.7,1,0
15,7,2012,28,75,20,0,72.8,6.7,26,0.8,8.1,0.4,0
1,8,2012,25,76,17,7.9,46.1,1.4,7.5,0.2,1.9,0.1,0
15,6,2012,27,87,13,0.6,38.1,1.5,7.5,0,2,0,0
18,6,2012,29,88,15,1,37.7,1.7,7.8,0,2.1,0,0
23,6,2012,33,59,15,0.8,74.2,7.4,9,1.6,7.1,0.8,0
5,6,2012,30,59,14,0.2,77.3,6.5,17,1.9,6.9,1.1,0
27,9,2012,26,85,27,1.7,46.5,3.4,7.9,0.4,3.3,0.2,0
21,6,2012,28,80,18,9,50.7,5.4,8,0.5,5.3,0.2,0
26,8,2012,31,53,11,0,82,6.1,16.2,2.5,6.3,1.7,0
9,6,2012,27,58,17,0.1,78.2,8.4,14.7,2.4,8.2,1.9,0
22,6,2012,30,67,16,0.1,79.3,8.5,38.8,2.4,10.7,2.5,0
16,6,2012,29,89,13,0.7,36.2,1.6,7.6,0,2.1,0,0
26,9,2012,31,52,11,0.1,81.2,6.2,14.9,2.4,6.3,1.6,0
12,7,2012,33,79,14,0,80.5,9.3,35.3,2.7,11.2,2.9,0
15,7,2012,26,84,15,0.4,46.3,2.7,7.7,0.2,2.9,0.1,0
23,8,2012,28,70,15,0,78.8,12.8,34.5,2.1,13.2,2.6,0
28,8,2012,35,58,14,0.5,78.1,35.1,168.3,2,31.7,5.8,0
11,6,2012,30,75,13,0.1,74.4,7.9,28,1.5,9.2,0.9,0
14,6,2012,29,81,19,0.7,57.2,5.7,17,0.9,6.2,0.4,0
15,7,2012,34,61,12,0.7,73.9,8.5,21.7,1.3,8.9,0.8,0
7,7,2012,31,54,14,3,71.6,10,9.2,1.4,9.6,0.8,0
12,7,2012,30,77,20,1,58.8,3.5,8,1,3.6,0.4,0
18,6,2012,28,88,13,1.5,37.2,2.7,7.7,0,3,0,0
26,8,2012,34,56,13,0.4,79.2,34.6,155.6,2.1,29.8,5.8,0
17,6,2012,30,78,14,0.3,57,2,8.1,0.7,2.5,0.2,0
8,7,2012,30,69,14,0,79.3,6.1,16.2,2.1,6.3,1.1,0
5,7,2012,30,74,13,2.7,55.9,2.4,8.1,0.6,2.8,0.2,0
25,8,2012,33,56,10,0.4,79.6,7.7,16.2,2.1,7.7,1.4,0
3,7,2012,25,83,13,3.1,35.2,1.3,7.2,0,1.7,0,0
11,7,2012,28,76,15,0.9,56.8,5.4,7.8,0.7,5.3,0.3,0
1,6,2012,29,71,14,3.2,56.8,2.6,8,0.7,2.9,0.3,0
19,6,2012,31,69,14,2.6,62.6,4.1,8.1,0.9,4,0.4,0
8,7,2012,32,55,14,3,73,8.8,9.3,1.5,8.4,0.8,0
14,6,2012,27,79,16,1.5,52.1,5.3,7.3,0.5,5.1,0.2,0
14,6,2012,28,84,17,0.2,63.2,6,11.5,1.1,5.9,0.5,0
25,7,2012,32,52,14,0.7,76,7.1,8.6,1.7,6.8,0.9,0
8,9,2012,30,73,17,1,61.6,2.5,8.4,1.1,2.9,0.4,0
20,9,2012,24,78,23,6.9,48.1,2.2,7.4,0.4,2.4,0.1,0
1,7,2012,26,75,18,3.9,51.4,1.9,7.9,0.5,2.4,0.2,0
14,7,2012,29,75,17,0,73.8,7.4,26.5,1.1,8.7,0.6,0
8,7,2012,33,76,14,0,80.8,7,18.6,2.6,7.3,2,0
1,7,2012,28,57,17,2.3,64.5,4.2,8.6,1.2,4.2,0.5,0
26,8,2012,32,55,10,0.1,80.8,7.5,17.4,2.2,7.6,1.5,0
7,8,2012,30,73,17,0.9,62,2.6,8.4,1.1,3,0.4,0
20,7,2012,28,73,18,0,75.9,10.1,30.3,1.5,10.9,1.6,0
2,7,2012,31,74,19,0.8,62.3,2.6,9.1,1.3,3,0.5,0
2,9,2012,25,77,15,4.6,43.4,1.2,7.5,0.1,1.7,0,0
18,7,2012,28,78,20,0,74.1,8,26.1,1.1,9,1,0
9,9,2012,29,73,15,1.1,59.7,4.5,8.2,0.8,4.5,0.3,0
6,8,2012,31,64,14,0.3,73.6,5.1,25.6,1.5,6.7,0.7,0
10,7,2012,29,87,14,0.5,36.7,1.4,7.8,0,1.9,0,0
3,6,2012,29,73,13,3.3,56.6,3.2,7.9,0.6,3.3,0.2,0
21,9,2012,24,81,15,1.1,46.1,1.9,7.5,0.2,2.2,0,0
19,6,2012,31,71,14,0.5,60.5,3.8,8,0.8,3.7,0.3,0
15,6,2012,32,67,14,3.6,65.2,5.4,8.5,1,5.2,0.5,0
21,8,2012,31,50,18,0.6,77.7,10.5,40.9,2.4,12.8,2.8,0
5,6,2012,31,59,14,0.2,77.2,6.2,17.3,1.9,6.7,1,0
12,6,2012,29,88,13,0.6,36.5,1.5,7.7,0,2,0,0
10,9,2012,29,76,19,1.7,58.7,2.5,8.4,1,2.8,0.3,0
18,6,2012,32,65,12,6,64.9,4.5,8.2,1,4.3,0.4,0
14,6,2012,27,87,15,0.2,63.2,7,12.7,1,6.8,0.5,0
28,8,2012,27,85,27,3.6,47.1,4.5,8.1,0.4,4.3,0.2,0
23,7,2012,29,68,16,0.1,79.4,9.4,38.3,2.4,11.3,2.5,0
15,8,2012,25,83,15,0.4,45.6,1.8,7.5,0.2,2.1,0,0
27,9,2012,31,50,12,0.4,79.6,6.6,12.3,2.1,6.5,1.3,0
3,8,2012,29,57,13,3,66,3.8,8.2,1.1,3.8,0.4,0
13,7,2012,30,77,14,0.7,56.5,2,8.2,0.7,2.5,0.2,0
30,8,2012,27,80,20,14.7,51.8,7.9,8.6,0.6,7.6,0.3,0
15,6,2012,28,82,16,2.2,48.8,3.4,7.6,0.3,3.4,0.1,0
1,8,2012,25,75,16,6.6,47.8,1.6,7.6,0.3,2,0.1,0
15,6,2012,30,79,18,0.4,60.6,5.2,16.9,1.1,5.9,0.5,0
10,7,2012,30,77,16,0.8,57.1,3,8.2,0.8,3.2,0.3,0
2,7,2012,27,78,15,4.6,47.4,1.8,7.6,0.3,2.2,0.1,0
21,7,2012,30,65,16,2.5,66.5,5,11.7,1.3,5,0.6,0
3,9,2012,24,76,18,7.4,46.3,1.3,7.4,0.2,1.8,0.1,0
23,7,2012,27,65,21,0.4,68.5,11.2,70.3,1.8,15.8,2.1,0
8,7,2012,31,66,13,1.9,66.5,7.1,9.1,1.1,6.8,0.6,0
17,6,2012,30,78,14,0.3,57.6,2.5,9.6,0.8,3,0.3,0
14,6,2012,27,78,15,0.6,54.3,5.3,7.5,0.5,5.2,0.3,0
16,6,2012,30,78,15,0.4,57.5,2.7,7.9,0.8,3,0.3,0
17,6,2012,29,88,15,0.9,37.6,1.6,7.8,0,2,0,0
29,8,2012,25,52,17,0.3,79.7,5.4,14.2,1.8,6,0.9,0
9,8,2012,29,77,15,1.3,55.1,2.2,8.3,0.7,2.7,0.2,0
17,6,2012,27,80,17,3.7,49.2,3,7.5,0.4,3,0.1,0
29,7,2012,28,48,16,0.8,79.7,7.7,12.2,1.9,8,1.4,0
24,6,2012,34,57,10,0.2,78.5,9.9,19.2,1.7,9.9,1.1,0
7,7,2012,28,56,15,1.7,74.1,9.8,11.7,1.8,9.5,1.3,0
10,6,2012,31,57,16,1.9,75.9,7.6,11.3,1.9,7.3,1.2,0
24,8,2012,28,68,15,0.2,78.7,15,39.7,2.3,15.4,2.9,0
24,7,2012,33,57,7,1.5,68.4,11.8,21.2,0.9,11.6,0.6,0
12,7,2012,34,51,13,0.3,81.1,15.5,75,2.5,20.6,4.2,0
26,9,2012,31,51,12,0.2,80.5,6.4,13.8,2.3,6.4,1.4,0
9,7,2012,31,77,16,0,79.1,7,35,2.6,9,2.3,0
16,7,2012,33,57,14,0.6,75.1,8.7,28.6,1.7,9.8,1.4,0
11,7,2012,28,75,20,0,73.9,5.6,28.2,1.3,7.2,0.6,0
20,7,2012,28,75,17,0.1,74.5,16.3,79.2,1.9,21.6,3,0
2,9,2012,25,77,15,4.9,43.7,1.2,7.5,0.1,1.7,0,0
13,7,2012,33,80,15,0,81.7,9.8,37.2,3,11.8,3.4,0
29,8,2012,26,51,17,0.5,79.7,6,13.7,1.8,6.6,1,0
8,8,2012,29,74,16,0.1,75.6,5.1,30.6,1.9,6.9,0.9,0
8,9,2012,30,73,17,1,61.7,2.5,8.4,1.1,3,0.4,0
1,6,2012,29,72,13,3.7,56.2,2.7,7.9,0.7,2.9,0.2,0
7,7,2012,32,76,15,0,78.1,5.9,22.1,2.2,7.1,1.4,0
1,8,2012,29,85,15,0.2,39.1,1,8.1,0.1,1.5,0,0
22,7,2012,31,57,18,0.4,78.4,9.1,40.6,2.4,11.5,2.6,0
26,7,2012,28,56,17,0.4,77.2,5.5,12,1.7,5.8,0.7,0
28,8,2012,32,46,14,0.8,77.7,7.6,8.8,1.8,7.3,1,0
24,7,2012,29,85,17,0,80.3,11.4,30,2.8,11.8,3.2,0
13,6,2012,27,82,20,0.9,53.4,6.2,17,0.7,6.4,0.3,0
15,6,2012,33,62,10,7.6,66.3,5.1,8.6,1,4.9,0.4,0
17,6,2012,30,80,17,0.4,60.3,4.4,21.7,1,5.5,0.5,0
10,7,2012,33,55,14,2.9,74.2,7.6,9.4,1.6,7.3,0.8,0
17,7,2012,30,58,15,0.1,79.2,4,15.9,2.3,4.9,1.2,0
26,9,2012,26,80,18,3.8,48,3,7.7,0.4,3,0.1,0
11,8,2012,30,77,20,1.7,58.6,2.2,8.3,1.1,2.6,0.3,0
27,6,2012,32,52,14,0.6,77.7,19.2,75.7,2,23.1,3.5,0
1,7,2012,26,75,18,3.2,52.4,2,8,0.6,2.5,0.2,0
18,6,2012,29,83,15,0.2,62.5,4.9,22.4,1,5.9,0.5,0
22,7,2012,28,63,19,0.3,71.2,12.7,75.7,1.9,17.8,2.6,0
10,7,2012,32,62,13,0.5,73.8,6.5,24.2,1.4,7.5,0.8,0
5,7,2012,32,77,16,0,79.1,5.3,20.4,2.4,6.4,1.5,0
13,7,2012,33,53,14,0.3,79.2,14.8,74.5,2.4,19.9,3.9,0
4,6,2012,31,61,14,0.1,77.7,5.8,17,1.9,6.3,0.9,0
19,7,2012,28,73,18,0,75.1,9.4,29.2,1.3,10.3,1.3,0
14,6,2012,29,80,19,0.5,58.9,5.5,17,1,6,0.4,0
11,6,2012,30,79,13,0,77.2,9.6,42.1,2.1,12.2,2.1,0
22,7,2012,31,54,13,0.1,80.8,5.2,16.1,2.5,5.7,1.5,0
26,8,2012,32,50,14,0.7,76.6,7.1,8.7,1.7,6.8,0.9,0
8,6,2012,31,72,14,0.1,76.2,9.6,43.7,2,12.4,1.9,0
6,8,2012,29,74,18,0.1,76.7,4.5,32.9,2.2,6.5,1.3,0
29,6,2012,33,42,14,1.7,79.6,11.7,8.5,2.2,11.2,2.1,0
15,7,2012,30,69,14,3.2,62.6,4.5,8.2,0.9,4.4,0.4,0
27,7,2012,34,56,14,0.4,79.1,36.8,165.2,2.1,30.5,6.1,0
22,9,2012,28,49,13,1.2,70.8,11.2,35.7,1.6,12.5,1.8,0
27,9,2012,26,86,28,0.8,46.1,3.5,7.9,0.4,3.4,0.2,0
7,6,2012,33,67,16,0.2,78.5,9.7,41.7,2.5,12.2,2.7,0
1,7,2012,28,70,19,1.1,58.2,2.5,8.5,1,2.9,0.4,0
9,9,2012,30,77,16,1.3,56.9,2,8.4,0.8,2.5,0.2,0
16,8,2012,30,62,14,0,78.6,3.6,15.8,2.1,4.5,1,0
28,8,2012,35,60,14,0.5,77.1,33.2,170.6,2,32.8,5.5,0
5,7,2012,34,61,14,1,76.1,6.1,9.9,1.7,5.8,0.8,0
12,6,2012,32,67,14,2.3,66,6.7,8.9,1.1,6.4,0.5,0
2,6,2012,26,79,20,9.1,50,2.5,7.5,0.5,2.7,0.2,0
3,8,2012,29,57,13,2.8,66,3.8,8.2,1.1,3.7,0.4,0
26,8,2012,25,54,17,0.1,79.8,4.4,15.4,1.9,5.2,0.9,0
14,6,2012,27,79,16,1.8,51.6,4.9,7.3,0.5,4.7,0.2,0
3,7,2012,29,65,16,0,77.5,4.1,15.8,2.1,4.9,0.9,0
27,8,2012,34,56,13,0.4,79.2,35.6,159.9,2.1,30.1,5.9,0
1,8,2012,25,76,16,7.2,46,1.3,7.5,0.2,1.8,0.1,0
22,6,2012,28,54,16,0.1,79.8,4.4,15.7,2.2,5.2,1.2,0
11,6,2012,29,88,13,0.5,36.6,1.5,7.8,0,2,0,0
9,9,2012,29,75,15,1.1,57.8,3.4,8.3,0.8,3.6,0.3,0
23,6,2012,32,64,17,0.7,75.4,15.1,49.4,1.9,16.7,2.4,0
22,7,2012,27,65,21,0.4,69,10.8,71.5,1.8,15.7,2.2,0
25,9,2012,28,51,8,1,71.7,8.9,22.2,1.6,9,1.1,0
22,7,2012,28,64,20,0.4,70,11.8,74,1.8,16.9,2.4,0
